url,language,date,title,description,imageUrl
https://religionunplugged.com/news/2022/10/17/the-story-of-irans-struggle-from-an-iranian-exile,English,2022-10-17,The Story Of Iran’s Struggle From An Iranian In Exile,,https://images.squarespace-cdn.com/content/v1/586d154f03596e5605562ea7/4ce5594c-445f-476c-8c83-fcb016407068/Amir_Kabir_University_uprising_September_2022_%283%29.jpeg?format=750w
https://www.thenationalnews.com/gulf-news/2022/10/19/saudi-arabia-steps-in-to-separate-conjoined-twins-amid-collapse-of-yemens-health-system/,English,2022-10-19,Saudi Arabia steps in to separate conjoined twins amid collapse of Yemen’s health system,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/7skpVBlsvd8mCoxVIr4ouFuC830=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/MVMDA2L6SRGHTEFEH5Z3UT26XY.jpg
https://www.thecontinent.org/_files/ugd/287178_22b114793a664c2d9a56a2352c84bd08.pdf,English,2022-10-29,Saving Somalia’s beaches,,
https://qz.com/rising-costs-are-leading-to-the-rise-of-buy-now-pay-lat-1849504472,English,2022-12-07,Rising costs are leading to the rise of buy now pay later plans in Egypt,,"https://i.kinja-img.com/image/upload/c_fit,q_60,w_1600/93a86483130bb75060be0fdd0f0e58b5.jpg"
https://alserkal.online/words/what-did-we-gain-at-cop27,English,2022-12-11,What did we gain at COP27?,,https://alserkal.online/static/4b975da5bbe834be0a32fdfde82f5f48/56d94/COP271550X850.png
https://www.thenationalnews.com/mena/2022/12/20/ravaged-by-drought-moroccans-turn-to-deeper-solar-powered-wells/,English,2022-12-20,"Ravaged by drought, Moroccans turn to deeper, solar-powered wells",,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/NXRJJET3BzygwKFFUkoykVO_WN8=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/FOE4MK6F5NDL5EK7CAJKW664EM
https://www.theguardian.com/global-development/2022/dec/23/hospital-and-a-home-uganda-shelters-offer-a-lifeline-to-cancer-patients,English,2022-12-23,Hospital and a home: Uganda shelters offer a lifeline to cancer patients,,https://i.guim.co.uk/img/media/12b0408d8359765874eba48dab33763e429a1d89/0_0_5472_3283/master/5472.jpg?width=620&dpr=1&s=none
https://www.csmonitor.com/World/Africa/2023/0105/How-a-beach-opens-doors-for-Egyptians-with-limited-vision,English,2023-01-05,How a beach opens doors for Egyptians with limited vision,,https://images.csmonitor.com/csm/2022/12/1207%20EGYPTPOOLS%20beach.jpg?alias=standard_900x600nc
https://www.thenewhumanitarian.org/news-feature/2023/02/13/Syrian-earthquake-aid,English,2023-02-13,‘I couldn’t just stand by’: Syrians step up with earthquake aid despite pressures,,https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2023-02/Syria-earthquake-aid.jpg.webp?itok=k4-3avOs
https://www.thenationalnews.com/mena/2023/02/09/egypts-tiny-blue-butterfly-makes-a-comeback-from-near-extinction-thanks-to-covid-19/,English,2023-02-14,Egypt’s tiny blue butterfly makes a comeback from near extinction thanks to Covid-19,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/Tx8YXp88RE5BnuMDxpqDeVPvXmI=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/GDZB7H36MFEDNGCEBKPKRWRJKE.jpg
https://themessenger.com/grid/ramadan-fashion-hits-the-runways-muslim-women-say-its-been-a-long-time-coming,English,2023-03-03,Ramadan fashion hits the runways. Muslim women say it’s been a long time coming.,,https://s.yimg.com/ny/api/res/1.2/n73vMK6ThvsGOkPBJP_Y8w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwNDg7aD0xMjc2O2NmPXdlYnA-/https://media.zenfs.com/en-US/homerun/quartz.com/db3b868575399672808fb12f90918c7b
https://www.thenewhumanitarian.org/news-feature/2023/04/03/yemen-aid-gap-displaced-people,English,2023-04-03,How aid gaps are leaving Yemen’s displaced to fend for themselves,,https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2023-04/tents-sailat-al-rumaila-camp-yemen.jpg.webp?itok=v0_yZaft
https://www.thenationalnews.com/mena/2023/04/20/threatened-turtles-find-refuge-in-war-torn-libya/,English,2023-04-20,Threatened turtles find refuge in war-torn Libya,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/lZFEviv5QJfjPDA6WWvQ0-Q69_g=/800x0/filters:format(jpg):quality(70):focal(1921x1799:1931x1809)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/2ZE5FSZITBHLVDJIJPWZFDGTUA.jpg
https://www.thenationalnews.com/mena/syria/2023/05/10/how-young-syrians-are-helping-to-regrow-forests-ravaged-by-war/,English,2023-05-10,How young Syrians are helping to regrow forests ravaged by war,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/4sX_b0R6g1IBBYXxgzjXOrA18ik=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/557GXKZZPZEQHJTISS6WRJVI6U.jpg
https://theferret.scot/how-a-nigerian-ngo-is-pushing-back-against-period/,English,2023-05-30,How a Nigerian NGO is pushing back against period stigma…one boy at a time,,https://ez9mxwef6ut.exactdn.com/wp-content/uploads/2023/05/Period_cover-380x280.jpeg?strip=all&lossy=0&ssl=1
https://www.thenationalnews.com/mena/egypt/2023/07/18/can-egypt-recycle-a-way-out-from-under-its-notorious-black-cloud/,English,2023-07-18,Can Egypt recycle a way out from under its notorious black cloud?,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/9_Hv3NanX4GdKq4FY0KWh9bv_oc=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/GURAW3D5LJAELL74BSQ6WUYIFI.jpg
https://www.thenationalnews.com/mena/2023/07/20/world-cup-women-morocco/,English,2023-07-20,Moroccan women are making World Cup history – and it's not just the players,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/IRqmXXCctUZAJmqaZBQZ6JZsZiI=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/AMOQGYV6UGXVBX5OM6SXECXFPI.jpg
https://www.csmonitor.com/World/Africa/2023/0801/These-garden-towers-are-helping-Kenyans-rise-above-hunger,English,2023-08-01,These garden towers are helping Kenyans rise above hunger,,https://images.csmonitor.com/csm/2023/08/0801%20KENYAGARDEN%20LEDE.jpg?alias=standard_900x600nc
https://www.positive.news/society/yemen-best-team-sports-club/,English,2023-08-16,The sports movement spreading positivity in war-torn Yemen,,https://www.positive.news/wp-content/uploads/2023/08/1200-%C3%97-800px-69-e1692113313937-1800x0-c-center.jpg
https://www.theguardian.com/global-development/2023/sep/01/lebanon-refugee-children-return-to-learning,English,2023-09-01,‘As important as oxygen’: Lebanon refugee children return to learning,,https://i.guim.co.uk/img/media/6b357ac9b5d8e59c764b22556d6aac5e3843b845/0_0_6393_3836/master/6393.jpg?width=620&dpr=1&s=none
https://www.euronews.com/green/2023/09/02/libya-and-jordan-how-big-a-solution-is-hydroponics-in-two-of-the-worlds-driest-countries,English,2023-09-02,Libya and Jordan: How big a solution is hydroponics in two of the world's driest countries?,,https://static.euronews.com/articles/stories/07/86/34/12/1920x1080_cmsv2_f9f1bc1a-6897-5377-9c6b-d87da25f6908-7863412.jpg
https://www.thenationalnews.com/mena/2023/09/08/mediterraneans-waves-may-hold-key-to-moroccos-clean-energy-future/,English,2023-09-08,Mediterranean's waves may hold key to Morocco’s clean energy future,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/Sdy3ESIoKprOGAGjwm7_bqo7apc=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/QPXW566C7FEQRP3JDXZW3L4QVE.jpg
https://www.thenationalnews.com/mena/2023/09/09/moroccans-rush-to-marrakesh-to-help-victims-of-earthquake/,English,2023-09-09,Moroccans rush to Marrakesh to help victims of earthquake,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/5J4fCKAOPBZmqOfokGZUZVkW_DI=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/KFRQ3L5PDQ27BKSPE6EPFGUFR4.jpg
https://www.thenationalnews.com/mena/2023/09/10/morocco-earthquake-marrakesh-residents-lament-loss-of-priceless-heritage/,English,2023-09-10,Morocco earthquake: Marrakesh residents lament loss of priceless heritage,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/4iAEfNsF8HdjuD5-mGsoLhIFOek=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/URYMFVDUEH5KYFXCXGVGSAZGKE.jpg
https://www.thenationalnews.com/mena/2023/09/14/far-from-libyas-devastated-derna-one-forgotten-community-desperately-awaits-aid/,English,2023-09-14,"Far from Libya's devastated Derna, one forgotten community desperately awaits aid",,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/Yfi9fb8qH38m6OpYeDSBNOCErSQ=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/H6BYUXCJP77RCICKL6E3U756UI.jpg
https://www.thenationalnews.com/mena/2023/09/15/libyans-hold-feuding-governments-responsible-for-flood-deaths-and-devastation/,English,2023-09-15,Libyans hold feuding governments responsible for flood deaths and devastation,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/nyG06LVu6D8huJCIti0BX3Nawbg=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/VZZJ7QL2NPPJI7HZ2UKPRFLRKQ.jpg
https://www.thenewhumanitarian.org/news/2023/09/15/Libyans-band-together-help-flooding-catastrophe,English,2023-09-15,Libyans band together to help however they can after flooding catastrophe,,https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2023-09/Storm-Daniel-Libya-Derna.jpg.webp?itok=SWfFRBxE
https://www.theguardian.com/global-development/2023/sep/16/libyan-reporters-floods-journalists-storm,English,2023-09-16,"‘Towns were erased’: Libyan reporters on the ‘horrifying, harrowing’ aftermath of floods",,https://i.guim.co.uk/img/media/1543bd0289445b644f95d512cdb190aecc2ca943/0_0_4032_3024/master/4032.jpg?width=1300&dpr=1&s=none
https://www.thenationalnews.com/mena/2023/09/17/morocco-struggles-to-shelter-tens-of-thousands-of-homeless-after-earthquake/,English,2023-09-17,Morocco struggles to shelter tens of thousands of homeless after earthquake,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/2emizg947ivxFhjlNBdbhvcHDmo=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/2W7VMBJKG3HQINLT5E5EFPBQUM.jpg
https://www.aljazeera.com/news/2023/9/18/the-libyan-journalists-providing-information-in-chaos,English,2023-09-18,The Libyan journalists providing information in chaos,,https://www.aljazeera.com/wp-content/uploads/2023/09/AP23260557395866-1695034834.jpg?resize=770%2C513&quality=80
https://www.thenationalnews.com/mena/2023/09/18/libya-floods-divers-derna-dead/,English,2023-09-18,Libya floods: Divers searching for dead off Derna say hardest part is 'what we see',,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/IjazJ_-QtloqC3UX4RAReJoQF0o=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/ZTLEOZJLQBBYBKCY6PXAM3OAUM.jpg
https://www.thenationalnews.com/weekend/2023/09/29/from-one-disabled-person-to-another-learning-tools-are-growing-in-the-arab-world/,English,2023-09-29,"From one disabled person to another, learning tools are growing in the Arab world",,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/-rwM81HOAux3PtZyFijIKja31VY=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/5Y65NLH2WFFH3A4T7YTHBFWEVY.jpg
https://www.aljazeera.com/features/2023/10/10/the-libyan-divers-facing-daily-horror-to-retrieve-dernas-dead,English,2023-10-10,The Libyan divers facing daily horror to retrieve Derna’s dead,,https://www.aljazeera.com/wp-content/uploads/2023/10/20-1-1696598521.jpg?resize=770%2C513&quality=80
https://www.thenewhumanitarian.org/news/2023/10/12/israeli-bombardment-humanitarian-catastrophe-gaza-palestine,English,2023-10-12,"Under Israeli bombardment, a humanitarian catastrophe in Gaza gathers pace",,https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2023-10/header-gaza-strip.JPG.webp?itok=0VbbQ0Wy
https://www.aljazeera.com/features/2023/10/16/how-palestinians-in-gaza-soothe-their-terrified-children-amid-israeli-raids,English,2023-10-16,"Games, YouTube, hugs: How Gaza mothers calm terrified kids amid Israel war",,https://www.aljazeera.com/wp-content/uploads/2023/10/2022-08-18T080505Z_1329099482_RC2VSV9K2Y4V_RTRMADP_3_ISRAEL-PALESTINIANS-GAZA-TRAUMA-1697376094.jpg?resize=770%2C513&quality=80
https://www.thenewhumanitarian.org/news-feature/2023/10/26/lebanon-crises-last-thing-people-want-another-war,English,2023-10-26,"In a Lebanon battered by crises, the last thing people want is another war",,https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2023-10/header-lebanon-palestine.jpg.webp?itok=aMWAwbYv
https://www.aljazeera.com/news/2023/10/30/never-seen-such-atrocities-palestinian-reporters-recount-war-horrors,English,2023-10-30,‘Never seen such atrocities’: Palestine reporters recount Israel war horror,,https://www.aljazeera.com/wp-content/uploads/2023/10/60714536_10218918315459055_6781969298454740992_n-1-1698047538.jpg?resize=770%2C513&quality=80
https://www.aljazeera.com/features/2023/11/1/ill-walk-again-hope-for-injured-palestinians-crossing-into-egypt,English,2023-11-01,‘I’ll walk again’: Hope for injured Palestinians crossing into Egypt,,https://www.aljazeera.com/wp-content/uploads/2023/11/2023-11-01T150832Z_1955838645_RC2E44AIDJHR_RTRMADP_3_ISRAEL-PALESTINIANS-EGYPT-GAZA-INJURED-1698858879.jpg?resize=770%2C513&quality=80
https://www.thenewhumanitarian.org/news-feature/2023/11/01/inside-gaza-nasser-hospital-healthcare-workers-trauma-burnout,English,2023-11-01,"Inside Gaza’s Nasser Hospital, healthcare workers suffer trauma, burnout, and loss",,https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2023-11/header-nasser-medical-center.jpg.webp?itok=kCdJby3h
https://www.thenewhumanitarian.org/news-feature/2023/11/02/young-morocco-earthquake-survivors-psychological-healing?utm_content=buffer89de0&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,English,2023-11-02,Rising from the rubble: A path to healing for young Morocco earthquake survivors,,https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2023-11/HEADER-MOROCCO-QUAKE.JPG.webp?itok=UJMmRkib
https://www.thenewhumanitarian.org/news-feature/2023/11/07/gaza-how-do-we-escape-slow-death-starvation,English,2023-11-07,Gaza: ‘How do we escape the slow death of starvation?’,,https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2023-11/header-gaza-bakery-palestine.JPG.webp?itok=HIsFu2Ks
https://www.thenationalnews.com/mena/palestine-israel/2023/11/09/gaza-ice-cream-shop-children,English,2023-11-09,Ice cream shop gives war-torn Gaza's children a taste of joy amid gloom,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/UnicHDjAYrh0SEjn9Sg6RjD1V7A=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/54GWSP7E6VHRVAQZDC7H4W2HMI.JPG
https://www.theguardian.com/global-development/2023/nov/09/africans-dreams-of-starting-a-new-life-in-europe-turn-to-nightmare-in-tunisia,English,2023-11-09,Africans’ dreams of starting a new life in Europe turn to nightmare in Tunisia,,https://i.guim.co.uk/img/media/b75d1529ac7866b99e398856e3a3d726747f86e5/0_0_5808_3485/master/5808.jpg?width=620&dpr=1&s=none
https://reasonstobecheerful.world/morocco-earthquake-digital-database-relief-efforts/,English,2023-11-14,How an Interactive Database Brought Earthquake Relief to Off-the-Map Villages,,https://reasonstobecheerful.world/wp-content/uploads/2023/11/20230915_154353-1-1110x500.jpg
https://www.thenewhumanitarian.org/news-feature/2023/11/15/overrun-shelters-gaza-disease-risks-forced-displacement,English,2023-11-15,"Overrun shelters in Gaza become disease risks, as forced flight continues",,https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2023-11/4.jpeg.webp?itok=vwe_cJgq
https://www.thenationalnews.com/mena/palestine-israel/2023/11/17/west-bank-jenin-ibn-sina-hospital-raids/,English,2023-11-17,Palestinians cuffed and blindfolded in Jenin as Israel steps up violent West Bank raids,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/DC5r3mZIs2nUzVolWFYg-Pjgzzc=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/5QPSGMW6QPM6ORCDDGQRAFEU6Q.jpg
https://www.thenationalnews.com/mena/palestine-israel/2023/11/18/gaza-shops-money-un/,English,2023-11-18,Gazans set up makeshift stalls to serve displaced Palestinians in crowded shelters,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/6SSAsoyHvXup0SiqpdjxyBuilu4=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/CXJASZQSIRCI7EHOGO7HJ4MX6U.jpg
"https://www.aljazeera.com/features/2023/11/19/boycott-israel-breathes-new-life-into-100-year-old-egyptian-soda-brand#:~:text=Cairo%2C%20Egypt%20%E2%80%93%20Spiro%20Spathis%2C,life%20for%20generations%20of%20Egyptians.",English,2023-11-19,‘Boycott Israel’ breathes new life into 100-year-old Egyptian soda brand,,https://www.aljazeera.com/wp-content/uploads/2023/11/image-1700387370.jpg?resize=770%2C513&quality=80
https://www.thenationalnews.com/mena/2023/11/20/bogeyman-initiative-confronts-online-bullying-and-spreads-awareness-on-mental-health/,English,2023-11-20,Bogeyman' initiative confronts online bullying and spreads awareness on mental health,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/H2unBkPy5-CtujlH_vqBpnW6jII=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/CGJHRQOYZNEA3LBEX6PA4X3NIY.jpg
https://www.thenationalnews.com/mena/palestine-israel/2023/11/21/gaza-displaced-solidarity/,English,2023-11-21,Gazans open their homes to displaced families in show of solidarity,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/lTCyxZBKpEi-sxaoVI7a4sDlYLo=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/3SURIB33ZZCCTMYSPQVDAAJ3VM.jpg
https://www.theguardian.com/global-development/2023/nov/21/months-after-deadly-floods-in-libya-migrants-families-still-await-news-of-the-missing,English,2023-11-21,"Months after deadly floods in Libya, migrants’ families still await news of the missing",,https://i.guim.co.uk/img/media/d1a206d0a4a7a8142f5499b412cd52f13f7c7f3f/606_621_5223_3134/master/5223.jpg?width=1300&dpr=1&s=none
https://www.thenewhumanitarian.org/news-feature/2023/11/22/humanitarian-pause-promises-little-respite-gaza-residents,English,2023-11-22,Pause promises little humanitarian respite for Gaza’s battered residents,,https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2023-11/HEADER-PALESTINE-GAZA-COOKING-FIREWOOD-KHAN-YOUNIS.JPG.webp?itok=IxJw8MdK
https://www.thenationalnews.com/mena/2023/11/23/go-home-bury-their-dead-or-make-bread-what-gazans-would-do-during-a-truce/,English,2023-11-23,"Go home, bury their dead or make bread: What Gazans would do during a truce",,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/yOwOqK76W3X4WUoUgZ_4zVz5jB4=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/4T6QGXHB7POTL5WORTJFDZ54P4.jpg
https://www.aljazeera.com/features/2023/11/26/one-minute-to-say-goodbye-to-a-father-son-husband-hussein-abu-jamei,English,2023-11-26,"‘One minute to say goodbye’ to a dad, son, husband Israel killed in Gaza",,https://www.aljazeera.com/wp-content/uploads/2023/11/Hussein-Mohammed-Abu-Jamei-0-1700940042.jpg?resize=720%2C513&quality=80
https://www.thenationalnews.com/weekend/2023/12/01/three-months-after-storm-daniel-what-happened-to-libyas-flood-damaged-heritage-sites/,English,2023-12-01,"Three months after Storm Daniel, what happened to Libya’s flood-damaged heritage sites?",,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/167Mb0voxeKVug3oeAQSbBk6yJI=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/JFNDQLTKGV64RDHYKKL4UFWBUA.jpg
https://www.thenationalnews.com/weekend/2023/12/01/albinos-in-cameroon-battle-prejudice-with-beauty-pageants-and-social-media/,English,2023-12-01,https://www.thenationalnews.com/weekend/2023/12/01/albinos-in-cameroon-battle-prejudice-with-beauty-pageants-and-social-media/,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/W-Fve_YD47-Ag5o9hwmhvwzWzOI=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/6CJVWJE5SJG57N42IMIHLFD2QA.jpg
https://www.theguardian.com/global-development/2023/dec/03/almost-400000-palestinians-have-lost-jobs-due-to-war-report-says,English,2023-12-03,"Almost 400,000 Palestinians have lost jobs due to war, report says",,https://i.guim.co.uk/img/media/95b43f524a79b8c139c3d378a706f6d272fe015f/0_374_5616_3370/master/5616.jpg?width=620&dpr=1&s=none
https://www.thenationalnews.com/mena/palestine-israel/2023/12/06/khan-younis-gaza-attack/?outputType=amp,English,2023-12-06,Khan Younis attack: Gaza families shelter in school bathrooms and X-ray rooms,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/xRFRlnH_k-XDulHJQsdq_okIhNM=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/C45VVNY535A23BRWL7RZSOAQUA.jpg
https://www.thenewhumanitarian.org/news/2023/12/06/expanding-israeli-assault-grinds-gaza-aid-efforts-halt,English,2023-12-06,Expanding Israeli assault grinds Gaza aid efforts to a halt,,https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2023-12/KHAN-YOUNIS-SRAEL-PALESTINIANS.JPG.webp?itok=3huXA0zE
https://www.thenationalnews.com/mena/2023/12/07/gaza-unlivable-two-months-into-israels-devastating-war/,English,2023-12-07,Gaza 'unlivable' two months into Israel's devastating war,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/lz5VeCRzNUXmIbRcgytj3S3VHXA=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/RXVYTLF7V5CBTIYS2CGLQECZGU.jpg
https://qz.com/tens-of-thousands-of-palestinians-in-gaza-are-staying-c-1851078107,English,2023-12-07,Tens of thousands of Palestinians in Gaza are staying connected to the world via donated eSIMs,,"https://i.kinja-img.com/image/upload/c_fit,q_60,w_1600/a86434faebef868c9e13330983d2c7d4.jpg"
https://www.thenationalnews.com/mena/palestine-israel/2023/12/08/wounded-child-no-surviving-family-the-plight-of-gazas-traumatised-orphans/,English,2023-12-08,"Wounded child, no surviving family': The plight of Gaza's traumatised orphans",,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/FabqD8cA-WiSRZu9Xbrd2NDX2yU=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/3YRYAQF6OOZX5U3YYXKVQNGAPQ.jpg
https://www.thenationalnews.com/mena/palestine-israel/2023/12/09/survivors-of-relentless-gaza-bombardment-fear-a-silent-killer-hunger/,English,2023-12-09,Hunger: Survivors of relentless Gaza bombardment fear silent killer,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/jg_IxYZGNPWGOXE_ytUNlsur2dI=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/UNKFJKV2Z3VAKOF6CIZ624ORNE.jpg
https://www.thenationalnews.com/mena/palestine-israel/2023/12/11/gaza-first-responders-medics/,English,2023-12-11,Exhausted first responders vow to keep saving lives in Gaza,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/EmXEfO7zBEZtTjrMSam2P18myBM=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/5XZFQNA62KDSPPSXC345KTLKHA.jpg
https://www.theguardian.com/global-development/2023/dec/13/no-protein-in-late-pregnancy-battling-dietary-myths-in-south-sudan,English,2023-12-13,‘No protein please’: battling dietary myths in South Sudan,,https://i.guim.co.uk/img/media/cda8f25e30e0021f1cffa6384375c2f20187a876/0_243_4050_2430/master/4050.jpg?width=620&dpr=1&s=none
https://www.thenationalnews.com/mena/palestine-israel/2023/12/14/thousands-of-wounded-gazans-pray-for-chance-of-life-saving-treatment-abroad/,English,2023-12-14,Thousands of wounded Gazans pray for chance of life-saving treatment abroad,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/jcEP5gNsS9nQUCp8q8C23sEJR7s=/800x0/filters:format(jpg):quality(70):focal(652x375:662x385)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/WBGHQYOBT5SBI2NY73GLC5XEDI.jpg
https://www.thenationalnews.com/mena/palestine-israel/2023/12/15/floods-in-gaza-worsen-grim-conditions-for-refugees-in-tent-cities/,English,2023-12-15,Floods in Gaza worsen grim conditions for refugees in tent cities,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/nZKLMhs4-so1K4Fch6RCRNXpGn4=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/UU2FNATDFWGZMGLF5ZZ5K37KBA.jpg
https://www.thenationalnews.com/mena/palestine-israel/2023/12/18/gaza-dialysis-patients-hospital/,English,2023-12-18,My life depends on dialysis' Gaza's dialysis patients left fighting for their lives,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/84dnDu7L0veKc3cBA1Ii1q0HV_I=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/TLEZFRMTDZHEBAH2IS7R4QLLVI.jpg
https://www.thenationalnews.com/mena/2023/12/18/as-temperatures-dip-moroccan-earthquake-survivors-say-eco-camps-are-not-enough/,English,2023-12-18,"As temperatures dip, Moroccan earthquake survivors say eco-camps are not enough",,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/O52UW3ey1j1X9XP1uH5_nOMlkTE=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/3Q7Z7G3D4FCHJFK5DXSOZ56RVE.jpg
https://www.thenewhumanitarian.org/news-feature/2023/12/19/gaza-war-israel-west-bank-economic-security,English,2023-12-19,"As the Gaza war dominates, Israeli actions tip the West Bank into an economic and security crisis",,https://assets.thenewhumanitarian.org/s3fs-public/styles/responsive_large/public/2023-12/header-west-bank-israel_0.JPG.webp?itok=Pr0yyBkn
https://www.thenationalnews.com/arts-culture/film-tv/2023/12/19/egyptian-arabic-movie-subtitles-cinema-deaf-silent-films-hearing-impaired/,English,2023-12-19,Challenge facing Arab streaming service which offers free silent films in sign language,,https://thenational-the-national-prod.cdn.arcpublishing.com/resizer/25XgYI4TD_Q1ApfpIyug2T9yN7U=/800x0/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/thenational/JCXLMSKEFRESRDVBAELN47XYOM.jpg
https://www.euronews.com/green/2023/12/20/rivers-of-sewage-dirty-water-and-toxic-air-the-environmental-disaster-unfolding-in-gaza,English,2023-12-20,"Rivers of sewage, dirty water and toxic air: The environmental disaster unfolding in Gaza",,https://static.euronews.com/articles/stories/08/12/20/22/1920x1080_cmsv2_de18cb17-6893-5b6e-b1b3-0cb8b2934d15-8122022.jpg
